images/0005f7aaab2800f6170c399693a96917.png,images/000920ad0b612851f8e01bcc880d9b3d.png,images/001c62abd11fa4b57bf7a6c603a11bb9.png,images/003046e27c8ead3e3db155780dc5498e.png,images/0032bfa835ce0f43a92ae0bbab6871cb.png,images/00d7ec94436e3a1416a3b302914957d3.png
0.3197863,-0.18280385,0.15809757,0.5038493,0.39636713,-0.03166706
-0.9686762,-1.0175045,-0.4104145,-0.9463194,-0.59687614,-0.84074265
-0.10820485,0.15175793,0.10931516,0.1567276,0.32086065,-0.3310636
0.051007338,-0.21369036,-0.8829097,-0.48981625,-0.04815691,-0.65205115
0.8362658,0.8575606,-0.76339453,0.86838627,0.24936552,0.579083
0.4357889,1.4534627,-0.4508995,0.4114499,-0.0004118803,-0.28726014
0.5517413,0.6255949,0.55174094,1.1544063,0.9754911,-0.35366654
-0.30222166,-0.96913224,-0.4617111,-0.48547578,0.17517233,-0.78066987
-0.005508255,-0.54205006,-0.60350686,-0.236379,-0.08822687,0.15010582
0.40214723,0.9722111,-0.027052762,0.74418116,0.3054088,0.31178573
-0.34758046,-0.20987068,-0.16818988,0.18368356,0.021509808,-0.47786382
0.26857105,0.8396253,0.017904032,0.75775814,0.3997979,-0.39368632
0.3976607,0.1677579,0.35841572,0.38819835,0.3348165,0.53891075
0.9190006,1.1649032,0.30405813,0.20814195,0.31810486,1.2301074
-0.3994111,0.24991377,-0.4736703,0.21510448,-1.0694091,-0.05678326
0.08813658,0.007191039,1.0746114,0.5718405,0.48807335,-0.36714312
-0.39282966,-0.79084533,-0.011758953,-0.89276814,0.2505559,-0.03233509
0.156687,-0.05570886,-0.09613217,0.24235062,0.24051592,0.43307304
0.66274905,0.71546704,0.2955421,0.90701944,0.69122,0.27441204
-0.15722099,-0.5093571,0.36269188,0.09585292,-0.03859317,-0.27229753
-0.047955245,0.19658428,0.7553909,-0.18950623,-0.15445626,-0.29528522
-0.52584887,0.16201775,-0.10374869,-0.39274105,-0.21834162,0.3897382
1.1620749,0.79125303,-0.6430822,0.6025501,0.44014198,0.8187791
0.85272866,0.8453995,-0.0679197,0.816927,0.49038672,0.59899735
-0.7077113,0.13776223,0.3101691,0.258569,0.3790367,0.227824
0.1678893,-0.27091318,1.0327078,0.7186831,0.46520293,1.1379181
-0.5722073,-0.4834536,-0.3920543,-0.10063418,0.023690984,-0.24560729
0.27450395,0.089123726,0.04602388,-0.45288032,0.08481756,0.9659516
-0.2130237,-0.21977757,0.3088919,0.15156771,0.43607563,-0.8137082
0.24485055,0.25261948,1.1780645,0.5326904,0.7800407,0.17398512
0.03707713,0.10105306,0.27183133,-0.48021036,-0.50734377,-0.14508414
-0.6699706,-0.992952,-0.18347007,-0.7070663,-0.66635615,0.20356196
0.27169886,0.28459817,0.40247458,0.2505361,0.5077096,0.08110544
0.033702735,0.15071243,-0.0033270894,0.0012278063,-0.07853866,0.18752763
-0.1436793,0.00829624,0.03526688,-0.61149085,-0.4332917,-0.69776815
0.7502477,-0.15070413,-0.29587087,-0.045457747,0.2621107,0.72772187
0.26967028,0.20522521,0.045064755,0.6499292,0.3931278,0.36164498
-0.5067352,-0.50333077,-0.12807916,-0.54043716,0.47215167,-0.26998323
0.18306945,0.3516491,0.3808171,0.82296556,0.90725815,-0.26611555
-0.3618449,-0.2203258,-0.5155074,-0.09949848,-0.059469413,0.10414111
0.8535005,0.3700663,0.68398756,0.59404486,0.7016021,0.008955388
0.49123263,0.49844566,-0.6683194,0.5661854,-0.52685094,0.4735054
0.7242303,0.975992,-0.510886,0.67774767,-0.37414095,0.003872599
-0.051699847,-0.19104216,0.606184,0.10570347,0.7723032,0.75124186
-0.29688767,0.028180037,-0.07054079,-0.4011267,0.07963653,-0.61606723
0.09943238,0.023960214,0.027593886,0.11709702,0.05326997,-0.1967336
0.0072418186,-0.10992171,0.081123225,0.04678054,0.023235735,-0.13442542
-0.36725327,-0.5584739,-0.33951727,-0.69890535,-0.28730276,-0.42977178
0.04116729,0.3225007,0.6092867,0.47455746,-0.03462323,-0.33191973
0.50339913,-0.2517,0.02556173,0.5128478,0.20620137,0.45686656
0.71942925,0.78433734,0.38860184,0.92107534,1.1597567,0.48057392
-0.47167167,-0.5230744,-0.22034386,-0.5055678,-0.82744443,-0.7110514
-0.36074686,-0.8291111,-0.104193784,-0.7824623,-0.29182005,-0.35992482
0.43086195,-0.068448596,-0.2346563,0.46281922,0.16770603,0.34620234
-0.43949345,0.37002853,0.88738495,0.09855934,0.75218743,-0.12422158
-1.1584405,-0.12660031,0.19607249,-0.16970016,0.16310002,0.1335933
-0.11507825,0.068015166,-0.41878718,-0.299374,0.20633353,-0.2042702
-0.5680254,-0.52914435,-0.97863173,-0.9034862,0.035389885,0.10305116
-0.5233355,-0.25621635,0.18075342,-0.082753666,0.14647475,0.087349266
-0.020276729,0.40260455,-0.017100088,0.12867643,0.6334423,-0.14785449
-0.2718084,-0.14396752,0.21411638,0.3054201,0.5366538,-0.079395704
-0.17876385,-0.48254386,0.48432598,0.24153762,-0.05437473,-0.32763845
-0.31905013,-0.24552746,-0.69873947,-0.50371,-0.6410691,0.3478218
0.7851734,0.6866489,0.2100558,0.79250777,0.5450621,0.8070129
-0.33661652,-0.8778749,-0.043694068,-0.8915265,0.24328074,0.22625484
-0.38580173,-0.29552943,-0.2424844,-0.4105232,-0.3715349,-0.70941865
0.22078128,0.9765503,0.07027228,0.31029147,0.055660684,0.009325774
0.065471575,1.0723267,-0.06330081,0.3717217,-0.054127473,0.6513386
0.74983096,0.19745748,0.064709164,0.47116756,0.20574215,0.13009861
-0.14788952,0.09188492,0.37958443,-0.73505044,0.7560731,-0.34118652
-0.6093004,-0.22574472,0.037591975,-0.69141054,0.45830527,0.033673763
0.15036991,-0.6426642,0.23924284,-0.46074823,-0.0038349123,-0.30285347
0.040929772,0.4005754,-0.24629746,0.3666641,0.038390752,-0.34727696
-0.21360914,-0.5568813,-1.0140402,0.058831893,-0.46592033,-0.35515848
-0.8901015,-0.1763309,0.03238617,-0.22853352,0.49811774,-0.093737595
-0.010019478,0.26190385,0.12387048,0.31417322,-0.2678447,0.20944782
0.24178918,-0.04857461,0.305856,0.19889683,0.56162804,0.46044734
-1.0896232,-0.4144467,-0.49574432,-0.8545701,-1.073534,0.16054016
0.25527504,0.48034284,0.44272336,0.06584832,0.3597294,0.17128715
1.6024014,1.4660912,0.4738661,1.1302761,0.54062545,-0.23126028
-0.19629334,-0.39231998,-0.287158,-0.4616879,0.32085472,0.13499478
-0.22328149,-0.5405764,-0.6418502,0.25819817,-0.16482848,-0.30246451
0.96293986,0.95847017,0.1680475,0.60405344,-0.022826744,0.37882861
-0.5623731,-0.93816257,-0.60088265,-0.4834089,-0.575604,-0.18405633
-0.56854194,-0.1944797,-0.15826747,-0.66659755,-0.46797657,0.004757077
0.537336,0.26183113,0.16959271,0.9351046,0.17535293,-0.12854385
0.565915,0.24975601,0.54959893,0.06333791,0.14014493,0.13063316
0.4776131,0.15152593,-0.005721176,-0.6553437,0.341064,-0.30364048
0.3526049,-0.5133948,0.5892389,-0.40259233,0.29601735,-0.09376347
-0.7599776,-0.6993742,0.28453445,-0.49569646,-0.027020497,0.04421741
1.2994334,1.3549756,-0.021077864,1.2981012,0.421884,0.6789496
-0.18118207,-0.2583656,-0.013511239,-0.16139425,-0.12403816,-0.22830643
0.26636454,0.1709927,0.4373981,0.068185806,0.51660985,0.3414906
-0.008715913,0.8240159,-0.1198655,0.32472247,-0.44068828,0.07644806
-0.14167592,-0.10115749,-0.23472232,0.1083489,-0.14217043,0.18784343
0.26783413,0.07396853,-0.019025112,0.812381,-0.2578296,0.057739288
-0.25672087,0.04399962,0.057131674,0.029831398,-0.025444344,-0.37274113
0.5965435,0.0030467887,-0.52055764,-0.5397643,-0.4142138,0.51934075
-0.17097558,-0.027660828,0.009480968,0.015814712,0.63774323,0.12293381
0.41882038,0.6146186,0.063948385,0.36650097,0.5417294,0.21601269
-0.3506,-0.047189105,-0.1964272,-0.2829587,-0.36707085,-0.43429238
0.09316873,1.228629,-0.74043745,0.9889108,-0.30599445,0.76199776
-0.32084128,-0.16197844,-0.14497054,-0.32674992,-0.0074020713,0.29856077
0.2320209,0.8213758,0.39495996,0.8553038,0.5328016,-0.17070211
0.19027805,0.1774767,0.47662503,-0.07135081,0.53702646,0.9004223
-0.21938021,0.3620684,0.64958566,0.1215326,0.2887853,0.4198474
-0.782509,-0.72390884,-0.64412504,-0.7265788,-0.13979563,-0.4391472
-0.7562591,-0.060765084,-0.2918262,-0.13903047,-0.72421837,-0.5779744
-0.06489253,-0.010064043,0.46112275,0.7372051,-0.13940898,0.12224759
-0.25980154,-0.7612629,-0.67251515,-0.67290723,-0.42597076,0.418427
-0.26476717,-0.24540576,-0.02655446,0.4370925,1.1063335,0.14051946
-0.24377523,-0.10916266,0.20870791,0.36423752,-0.44387555,0.2917669
0.6302661,0.83795553,1.3867441,0.45437,0.6048203,0.11043879
-0.22367287,-0.54697603,0.0109473495,-0.3947561,-0.24208397,-0.19814296
-0.7217897,-0.029226106,0.8215517,0.40602392,0.62329483,-0.14678442
