images/0018ae58b01bdadc8e347995b69f99aa.png,images/0068d4c7529e34fd4c9da863ce01a161.png,images/006f6aa35a78965c92fffd1fbd53a058.png,images/00bbc1482301d16de3ff63238cfd0b34.png,images/00c52cb4db1c7a5811a8f070a910c038.png,images/00ca0c23961b5510be46c917be11c43e.png
-0.57190955,-0.18097982,-0.56364286,0.15320504,-0.075857766,-0.29376832
1.1276138,0.20087548,0.52274823,0.51087224,0.35271087,0.055290777
-0.46688682,-0.43942952,-0.33319977,-0.40259436,-0.50864595,-0.421526
0.1942426,-0.016119784,-0.08932246,0.72496533,0.51107705,0.27245778
-0.81612706,-0.5236808,-0.8590804,-0.30607367,-0.20550832,-0.07980022
-0.21214409,1.0413904,-0.1676205,0.921181,0.81229067,0.13096905
-0.04283161,0.39641404,-0.33166206,0.0170968,0.15474506,0.9145154
-0.0001709604,0.08249081,0.6180435,0.24048002,0.39554217,0.75933456
-0.26901057,-0.17689034,-0.7843201,-0.6302964,-0.7643576,-0.9037808
-0.30490634,-0.060131375,-0.036945254,-0.09267595,0.046010457,0.35371822
0.03837295,0.40631536,0.55855435,0.3990116,0.617021,0.6966629
-0.89596826,-0.12649001,-1.1125383,-0.6822175,-0.4117783,-0.39435694
0.95034075,0.19800442,-0.5223935,-0.29054347,-0.11247986,0.52659756
0.3570031,0.512125,0.71364546,0.34944242,0.37831506,0.4919023
0.893998,1.6592814,0.79676235,0.5563918,1.1700046,0.5438882
-0.12081635,0.14113332,-0.6250975,-0.15545933,0.31056836,-0.24695294
-0.17084,0.32581663,0.066601716,0.03469276,0.18912135,0.5515507
-0.07181272,-0.17050464,0.53400326,-0.48301226,-0.19337118,-0.8359457
0.3487616,-0.15500927,0.2094023,0.45094988,0.20772125,0.015488667
0.035441283,0.92406917,0.17060126,0.70341444,0.48422146,0.89934665
0.09548169,-0.24895792,0.17972006,-0.3487831,-0.24101639,-0.19700418
0.25619304,0.44598052,-0.05593194,0.12428526,-0.058425054,-0.21115446
-0.058938947,0.3391221,0.029195072,-0.04879754,-0.22678505,0.4408936
0.566337,0.9417521,0.4389945,1.1250937,1.1665738,0.9606797
-0.16896619,0.5123361,0.4639536,0.8973682,0.6963048,0.50482357
0.9298529,-0.3592069,0.24156232,0.2428324,-0.010018953,0.052155934
-0.6490312,0.12281531,-0.3360983,0.1368027,0.5062334,0.05926369
0.13453758,-0.31459796,-0.31262225,-0.4612964,-0.38907242,-0.4662646
0.21664752,0.6874572,-0.20935275,-0.13428776,0.16299486,-0.3213021
-0.15652342,-0.343132,0.16635412,-0.14972644,0.065743364,0.3912497
0.03449082,0.63726085,1.0127826,0.4716997,0.4998592,0.6027554
-0.39743137,0.11892341,-0.0410134,-0.32201785,-0.21147466,-0.17024869
-0.10727384,-0.40218416,-1.0232135,0.51092696,-0.6559752,-0.3427852
0.68989414,0.2863654,0.010647598,-0.11040504,0.15960641,-0.033101823
0.33385155,0.09355823,0.36560753,0.025871888,0.04920748,0.14518702
-0.077196725,0.025415692,0.30715746,-0.72561187,-0.38575158,-0.39115903
-0.6212585,0.3388923,-0.14330125,0.2775702,0.2807346,-0.24566896
0.2600831,0.75331604,0.47103855,0.14660503,0.28485355,0.3934172
-0.12952077,-0.48416373,0.49867615,0.43822914,-0.034710497,-0.3063889
0.49354362,0.6646472,0.33520138,0.19691029,0.5210229,0.5715199
-0.27741957,-1.1831518,-0.46851,0.0613167,-0.15661982,-0.17163818
0.1282268,-0.37115312,0.32199162,-0.009559038,0.14570676,0.34715322
-0.6901899,0.63250047,-0.559456,0.32407475,0.6588708,0.5869892
-0.29405814,0.18596445,-0.47080985,0.47440255,0.1783968,0.07712345
1.176287,0.46856534,1.0075673,0.19420046,0.8516792,-0.0693377
-0.09190727,-0.45316908,-0.05294072,-0.091794096,0.12556139,0.39990497
-0.0026807138,0.0048517934,0.018047325,-0.1816596,-0.18976985,0.018322214
-0.11019942,-0.15926264,0.03383276,-0.29520687,-0.23444903,-0.08533633
-0.27511585,-0.29363975,-0.6599844,-0.1888161,-0.6825442,-0.44152746
0.0010750869,-0.029532596,0.5860332,-0.19694534,-0.6084322,0.14634427
-0.047776505,0.21085727,-0.0027554384,0.62057215,0.86356926,0.25287834
0.1515134,0.41131297,0.20088632,0.5618265,0.73777485,0.68699646
-0.33020675,-0.17735505,0.08839746,-0.36455145,-0.22461171,-0.67917156
-0.2645013,-0.4968541,-0.1864503,-0.17158031,-0.3743704,-0.46015516
-0.7670101,-0.10160068,0.1468237,-0.06593246,0.09939192,0.49274325
0.7416098,0.53850716,0.9439111,0.2335964,0.36222735,0.8049718
0.15287039,0.36246994,0.03479984,-0.10987676,0.7051752,-0.41992328
-0.24140096,-0.19449417,-0.17403379,-0.5616902,-0.29498914,-0.15984662
0.2516666,-0.5982222,0.41998562,-0.5270951,-0.41145062,-0.17514998
0.0828916,-0.8917947,-0.41498297,0.47520167,-0.2125819,-0.91601706
0.15515931,0.33418024,-0.39972237,0.19578741,0.027953787,0.8258286
1.2516594,0.62109363,0.4243098,0.20957631,0.440664,0.3124853
-0.25435334,-0.7148643,-0.34556922,-0.07864,-0.2611956,-0.035876226
-0.024702873,-0.54631346,-0.38635972,-0.7057551,-0.30573964,-0.23495302
-0.41412294,0.2670628,0.21858554,0.24977943,0.34975803,0.23004511
0.013480743,0.07579185,0.25872368,0.2860334,-0.113640375,-0.27281427
-0.40608355,-0.28797245,-0.3270739,-0.4864256,-0.48943475,-0.17530988
-0.18969949,0.1694011,0.32797942,0.45952535,-0.2383475,0.094616644
-0.45166147,0.620475,0.56864816,-0.002135406,0.61086977,0.6533408
0.94071376,0.74736744,-0.4387767,0.55133766,0.45496356,0.5846634
0.6277677,0.19962004,0.9835038,-0.04512883,0.6874301,-0.2547116
-0.7820273,-0.67948014,0.14013475,0.07144174,-0.028010862,-0.3065063
0.47519758,-0.9147918,-0.09160332,-0.58024734,-0.029581275,-0.03551895
-0.15378451,-0.09092652,0.42832205,-0.42251486,-0.048821975,0.5551714
-0.397004,-0.46555355,-0.9685482,-0.2132933,-0.34469974,-0.65387905
0.18290323,0.32526067,-0.12438066,-0.14340454,-0.010025305,0.009331646
-0.3671362,0.014715675,0.26647478,-0.039508723,0.18925714,0.2856085
-0.045656532,0.5303032,0.467872,0.8700823,0.8000627,0.45626876
-0.28823176,-0.18326733,-0.52710634,0.06885974,-0.4675763,-1.0674036
-0.30516192,0.105815314,0.1904716,0.55832255,0.3793891,-0.0058049583
-0.059621774,1.0012859,0.639538,0.38810664,0.58713865,1.0252243
0.6457157,-0.19992441,-0.4595948,-0.17696741,-0.27727914,-0.11975965
-0.71950376,-0.30264387,0.18964083,-0.64605975,-0.3659362,0.09496793
-0.04066512,-0.022573922,-0.23354022,0.72939104,0.638517,0.21903983
-0.85490626,-0.4864785,-0.44997376,-0.51954275,-0.4892069,-0.43771738
-0.32648143,-0.4827236,-0.4933392,-0.13935144,0.47931886,-0.46668854
-0.5596373,0.015350351,0.38974693,-0.42741248,-0.05476981,0.8766119
-0.0831079,0.052852016,0.23877536,0.6718233,0.5717759,-0.12809627
-0.2205086,0.4597613,-0.30316046,0.54963654,0.20968206,-0.26241776
0.49770272,-0.0666208,0.7671241,0.55341196,0.2310966,-0.22890297
-0.34749582,-0.4313547,-0.36153322,-0.59320915,-0.44781128,-0.50608265
0.2663838,1.2216092,0.030546034,0.9495479,0.43947577,0.55124855
-0.25748083,-0.30498534,-0.15435712,-0.2758152,-0.24988209,-0.25074348
0.034458287,0.15930885,0.32374516,0.20622349,0.34232002,0.26718605
-0.26980206,0.26532558,-0.45080677,-0.051489256,-0.5669504,-0.00978329
-0.051612608,0.15598482,-0.005859155,0.4365119,0.084675916,-0.05980569
0.37418368,0.230951,-0.14840525,0.8751615,0.6144793,0.5416782
-0.41842404,-0.04920255,-0.057743095,-0.6634114,-0.39464977,-0.34739223
0.3411835,-0.156887,-0.46259433,-0.1217009,-0.004266447,-0.4122599
0.015667388,-0.44585642,0.35530216,-0.46229622,-0.4367445,0.15006843
-0.2053741,0.24262482,0.20837209,0.208147,-0.0033040175,0.34070465
-0.19769824,0.050016504,0.010973134,-0.32021463,-0.043410227,-0.5055583
-0.19828233,0.19941245,-0.11232517,0.6740085,0.24894984,0.82560945
-0.10695995,-0.24990307,-0.09006362,0.041546278,-0.07883089,-0.45900568
0.1601448,0.58948934,0.82265264,0.07097571,0.4438091,0.9812825
0.6828232,0.5200694,0.9836862,0.6139245,0.8931239,0.4097745
0.697311,0.8199311,0.72537655,0.031170486,0.39826646,0.8721021
0.23760916,0.074016966,-0.099906705,-0.22634092,-0.037295554,-0.6717248
-0.6065907,-0.08925048,-0.826282,0.07751247,-0.27408096,-0.3965999
0.283109,-0.3977643,-0.01645931,-0.4186356,-0.27610582,-0.029583726
-0.52958155,-0.28256553,-0.284342,0.015764857,-0.1413342,-0.35460427
0.05861501,0.21190298,0.4803087,0.32734108,-0.20644349,-0.39689383
0.35213444,0.12644285,-0.15210667,-0.02158697,0.2629848,-0.025189444
0.78814733,0.69839656,0.8626949,0.41401175,0.6479639,0.4286378
0.012148377,-0.73261034,-0.71865845,-0.2712022,-0.4706623,-1.1208823
0.18730097,-0.12705407,-0.06161143,-0.6482114,-0.3187559,0.5570179
